Day,Hour,CT1,CT2,CT3,CT4,CT5,CT6,CT7,CT8,CT9,CT10,UT,Total Load Realtime factors,Forecasted total factors
2,15,0.033785672,0.026091266,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.732599543,0.882958761,0.884987105
2,16,0.030949205,0.018199211,0,0.004485665,0.006578976,0.00548248,0.003987258,0,0,0.049840727,0.608411243,0.727934765,0.76333276
2,17,0.026348699,0.007484636,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.454497532,0.538598801,0.538983928
2,18,0.026902526,0.005879553,0,0.003204047,0.004699269,0.003916057,0.002848042,0,0,0.035600519,0.447151574,0.530201587,0.47524921
2,19,0.0238817,0.005222836,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.3702519,0.429517196,0.390782834
2,20,0.02352505,0.005095425,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.367202051,0.425983286,0.484106303
2,21,0.008044394,0.002112201,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.198193712,0.218403893,0.206812365
2,22,0.006907705,0.002018818,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.177094449,0.191047766,0.166265914
2,23,0.008709665,0.001905919,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.187401758,0.203044136,0.216099876
3,0,0.006626273,0.001759048,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.173614546,0.187026661,0.181241697
3,1,0.006626273,6.27E-05,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.162255906,0.173971697,0.190339223
3,2,0.006626273,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.161829813,0.17348288,0.168515025
3,3,0.006907705,0,0,0.000320405,0.000469927,0.000391606,0.000284804,0,0,0.003560052,0.163552288,0.175486787,0.157960816
3,4,0.008044423,0,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.18401414,0.202112149,0.184687891
3,5,0.019014781,0.006526815,0,0.000640809,0.000939854,0.000783211,0.000569608,0,0,0.007120104,0.295076609,0.330671791,0.331021307
3,6,0.020858557,0.00478419,0,0.001922428,0.002819561,0.002349634,0.001708825,0,0,0.021360312,0.348676072,0.404479579,0.346382338
3,7,0.034082096,0.006532679,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.603427202,0.734524257,0.722776723
3,8,0.03382315,0.007443816,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.607927828,0.739677074,0.779395482
3,9,0.0325233,0.008330285,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.605869233,0.737205098,0.741068197
3,10,0.032321924,0.009184459,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.610342284,0.742330947,0.752668121
3,11,0.031155331,0.008351625,0,0.005767284,0.008458683,0.007048903,0.005126475,0,0,0.064080935,0.597596162,0.727585398,0.781801186
